–езультаты расчета
ar/ћес€ц   S1   S2   S3   S4   S5   S6   S7   S8   S9   S10   Sдоп1   Sдоп2   Sдоп3   —умма      
0,50/ 1   1,260   4,187   4,187   525,025   6,556   30,670   578,746   248,113   30,004   72,880   0,000   0,000   0,000   1398,744      
0,50/ 2   2,520   8,374   8,374   262,512   3,278   15,335   289,373   124,056   15,002   36,440   0,000   0,000   0,000   713,822      
0,50/ 3   3,780   12,560   12,560   175,008   2,185   10,223   192,915   82,704   10,001   24,293   0,000   0,000   0,000   491,935      
0,50/ 4   5,040   16,747   16,747   131,256   1,639   7,667   144,686   62,028   7,501   18,220   0,000   0,000   0,000   385,81      
0,50/ 5   6,300   20,934   20,934   105,005   1,311   6,134   115,749   49,623   6,001   14,576   0,000   0,000   0,000   325,99      
0,50/ 6   7,560   25,121   25,121   87,504   1,093   5,112   96,458   41,352   5,001   12,147   0,000   0,000   0,000   289,321      
0,50/ 7   8,820   29,308   29,308   75,004   0,937   4,381   82,678   35,445   4,286   10,411   0,000   0,000   0,000   265,881      
0,50/ 8   10,080   33,494   33,494   65,628   0,820   3,834   72,343   31,014   3,751   9,110   0,000   0,000   0,000   250,707      
0,50/ 9   11,341   37,681   37,681   58,336   0,728   3,408   64,305   27,568   3,334   8,098   0,000   0,000   0,000   241,048      
0,50/10   12,601   41,868   41,868   52,502   0,656   3,067   57,875   24,811   3,000   7,288   0,000   0,000   0,000   235,248      
0,50/11   13,861   46,055   46,055   47,730   0,596   2,788   52,613   22,556   2,728   6,625   0,000   0,000   0,000   232,254      
0,50/12   15,121   50,242   50,242   43,752   0,546   2,556   48,229   20,676   2,500   6,073   0,000   0,000   0,000   231,364      
0,50/13   16,381   54,428   54,428   40,387   0,504   2,359   44,519   19,086   2,308   5,606   0,000   0,000   0,000   232,092      
0,50/14   17,641   58,615   58,615   37,502   0,468   2,191   41,339   17,722   2,143   5,206   0,000   0,000   0,000   234,093      
0,50/15   18,901   62,802   62,802   35,002   0,437   2,045   38,583   16,541   2,000   4,859   0,000   0,000   0,000   237,113      
0,50/16   20,161   66,989   66,989   32,814   0,410   1,917   36,172   15,507   1,875   4,555   0,000   0,000   0,000   240,959      
0,50/17   21,421   71,176   71,176   30,884   0,386   1,804   34,044   14,595   1,765   4,287   0,000   0,000   0,000   245,486      
0,50/18   22,681   75,362   75,362   29,168   0,364   1,704   32,153   13,784   1,667   4,049   0,000   0,000   0,000   250,578      
0,50/19   23,941   79,549   79,549   27,633   0,345   1,614   30,460   13,059   1,579   3,836   0,000   0,000   0,000   256,15      
0,50/20   25,201   83,736   83,736   26,251   0,328   1,533   28,937   12,406   1,500   3,644   0,000   0,000   0,000   262,128      
0,50/21   26,461   87,923   87,923   25,001   0,312   1,460   27,559   11,815   1,429   3,470   0,000   0,000   0,000   268,454      
0,50/22   27,721   92,110   92,110   23,865   0,298   1,394   26,307   11,278   1,364   3,313   0,000   0,000   0,000   275,083      
0,50/23   28,981   96,296   96,296   22,827   0,285   1,333   25,163   10,788   1,305   3,169   0,000   0,000   0,000   281,969      
0,50/24   30,241   100,483   100,483   21,876   0,273   1,278   24,114   10,338   1,250   3,037   0,000   0,000   0,000   289,086      
0,50/25   31,501   104,670   104,670   21,001   0,262   1,227   23,150   9,925   1,200   2,915   0,000   0,000   0,000   296,406      
0,33/ 1   1,260   2,788   2,788   349,666   6,556   30,670   578,746   248,113   30,004   72,880   0,000   0,000   0,000   1220,587      
0,33/ 2   2,520   5,577   5,577   174,833   3,278   15,335   289,373   124,056   15,002   36,440   0,000   0,000   0,000   620,549      
0,33/ 3   3,780   8,365   8,365   116,555   2,185   10,223   192,915   82,704   10,001   24,293   0,000   0,000   0,000   425,092      
0,33/ 4   5,040   11,154   11,154   87,417   1,639   7,667   144,686   62,028   7,501   18,220   0,000   0,000   0,000   330,785      
0,33/ 5   6,300   13,942   13,942   69,933   1,311   6,134   115,749   49,623   6,001   14,576   0,000   0,000   0,000   276,934      
0,33/ 6   7,560   16,730   16,730   58,278   1,093   5,112   96,458   41,352   5,001   12,147   0,000   0,000   0,000   243,313      
0,33/ 7   8,820   19,519   19,519   49,952   0,937   4,381   82,678   35,445   4,286   10,411   0,000   0,000   0,000   221,251      
0,33/ 8   10,080   22,307   22,307   43,708   0,820   3,834   72,343   31,014   3,751   9,110   0,000   0,000   0,000   206,413      
0,33/ 9   11,341   25,096   25,096   38,852   0,728   3,408   64,305   27,568   3,334   8,098   0,000   0,000   0,000   196,394      
0,33/10   12,601   27,884   27,884   34,967   0,656   3,067   57,875   24,811   3,000   7,288   0,000   0,000   0,000   189,745      
0,33/11   13,861   30,672   30,672   31,788   0,596   2,788   52,613   22,556   2,728   6,625   0,000   0,000   0,000   185,546      
0,33/12   15,121   33,461   33,461   29,139   0,546   2,556   48,229   20,676   2,500   6,073   0,000   0,000   0,000   183,189      
0,33/13   16,381   36,249   36,249   26,897   0,504   2,359   44,519   19,086   2,308   5,606   0,000   0,000   0,000   182,244      
0,33/14   17,641   39,038   39,038   24,976   0,468   2,191   41,339   17,722   2,143   5,206   0,000   0,000   0,000   182,413      
0,33/15   18,901   41,826   41,826   23,311   0,437   2,045   38,583   16,541   2,000   4,859   0,000   0,000   0,000   183,47      
0,33/16   20,161   44,615   44,615   21,854   0,410   1,917   36,172   15,507   1,875   4,555   0,000   0,000   0,000   185,251      
0,33/17   21,421   47,403   47,403   20,569   0,386   1,804   34,044   14,595   1,765   4,287   0,000   0,000   0,000   187,625      
0,33/18   22,681   50,191   50,191   19,426   0,364   1,704   32,153   13,784   1,667   4,049   0,000   0,000   0,000   190,494      
0,33/19   23,941   52,980   52,980   18,403   0,345   1,614   30,460   13,059   1,579   3,836   0,000   0,000   0,000   193,782      
0,33/20   25,201   55,768   55,768   17,483   0,328   1,533   28,937   12,406   1,500   3,644   0,000   0,000   0,000   197,424      
0,33/21   26,461   58,557   58,557   16,651   0,312   1,460   27,559   11,815   1,429   3,470   0,000   0,000   0,000   201,372      
0,33/22   27,721   61,345   61,345   15,894   0,298   1,394   26,307   11,278   1,364   3,313   0,000   0,000   0,000   205,582      
0,33/23   28,981   64,133   64,133   15,203   0,285   1,333   25,163   10,788   1,305   3,169   0,000   0,000   0,000   210,019      
0,33/24   30,241   66,922   66,922   14,569   0,273   1,278   24,114   10,338   1,250   3,037   0,000   0,000   0,000   214,657      
0,33/25   31,501   69,710   69,710   13,987   0,262   1,227   23,150   9,925   1,200   2,915   0,000   0,000   0,000   219,472      
0,25/ 1   1,260   2,093   2,093   262,512   6,556   30,670   578,746   248,113   30,004   72,880   0,000   0,000   0,000   1132,043      
0,25/ 2   2,520   4,187   4,187   131,256   3,278   15,335   289,373   124,056   15,002   36,440   0,000   0,000   0,000   574,192      
0,25/ 3   3,780   6,280   6,280   87,504   2,185   10,223   192,915   82,704   10,001   24,293   0,000   0,000   0,000   391,871      
0,25/ 4   5,040   8,374   8,374   65,628   1,639   7,667   144,686   62,028   7,501   18,220   0,000   0,000   0,000   303,436      
0,25/ 5   6,300   10,467   10,467   52,502   1,311   6,134   115,749   49,623   6,001   14,576   0,000   0,000   0,000   252,553      
0,25/ 6   7,560   12,560   12,560   43,752   1,093   5,112   96,458   41,352   5,001   12,147   0,000   0,000   0,000   220,447      
0,25/ 7   8,820   14,654   14,654   37,502   0,937   4,381   82,678   35,445   4,286   10,411   0,000   0,000   0,000   199,071      
0,25/ 8   10,080   16,747   16,747   32,814   0,820   3,834   72,343   31,014   3,751   9,110   0,000   0,000   0,000   184,399      
0,25/ 9   11,341   18,841   18,841   29,168   0,728   3,408   64,305   27,568   3,334   8,098   0,000   0,000   0,000   174,2      
0,25/10   12,601   20,934   20,934   26,251   0,656   3,067   57,875   24,811   3,000   7,288   0,000   0,000   0,000   167,129      
0,25/11   13,861   23,027   23,027   23,865   0,596   2,788   52,613   22,556   2,728   6,625   0,000   0,000   0,000   162,333      
0,25/12   15,121   25,121   25,121   21,876   0,546   2,556   48,229   20,676   2,500   6,073   0,000   0,000   0,000   159,246      
0,25/13   16,381   27,214   27,214   20,193   0,504   2,359   44,519   19,086   2,308   5,606   0,000   0,000   0,000   157,47      
0,25/14   17,641   29,308   29,308   18,751   0,468   2,191   41,339   17,722   2,143   5,206   0,000   0,000   0,000   156,728      
0,25/15   18,901   31,401   31,401   17,501   0,437   2,045   38,583   16,541   2,000   4,859   0,000   0,000   0,000   156,81      
0,25/16   20,161   33,494   33,494   16,407   0,410   1,917   36,172   15,507   1,875   4,555   0,000   0,000   0,000   157,562      
0,25/17   21,421   35,588   35,588   15,442   0,386   1,804   34,044   14,595   1,765   4,287   0,000   0,000   0,000   158,868      
0,25/18   22,681   37,681   37,681   14,584   0,364   1,704   32,153   13,784   1,667   4,049   0,000   0,000   0,000   160,632      
0,25/19   23,941   39,775   39,775   13,816   0,345   1,614   30,460   13,059   1,579   3,836   0,000   0,000   0,000   162,785      
0,25/20   25,201   41,868   41,868   13,126   0,328   1,533   28,937   12,406   1,500   3,644   0,000   0,000   0,000   165,267      
0,25/21   26,461   43,961   43,961   12,501   0,312   1,460   27,559   11,815   1,429   3,470   0,000   0,000   0,000   168,03      
0,25/22   27,721   46,055   46,055   11,932   0,298   1,394   26,307   11,278   1,364   3,313   0,000   0,000   0,000   171,04      
0,25/23   28,981   48,148   48,148   11,414   0,285   1,333   25,163   10,788   1,305   3,169   0,000   0,000   0,000   174,26      
