–езультаты расчета
ar/ћес€ц   S1   S2   S3   S4   S5   S6   S7   S8   S9   S10   Sдоп1   Sдоп2   Sдоп3   —умма      
0,50/ 1   1,568   7,188   7,188   552,853   6,197   30,670   547,017   283,982   34,342   83,417   0,000   0,000   0,000   1436,663      
0,50/ 2   3,135   14,376   14,376   276,426   3,098   15,335   273,508   141,991   17,171   41,708   0,000   0,000   0,000   742,245      
0,50/ 3   4,703   21,564   21,564   184,284   2,066   10,223   182,339   94,661   11,447   27,806   0,000   0,000   0,000   521,404      
0,50/ 4   6,271   28,752   28,752   138,213   1,549   7,667   136,754   70,996   8,585   20,854   0,000   0,000   0,000   418,954      
0,50/ 5   7,838   35,941   35,941   110,571   1,239   6,134   109,403   56,796   6,868   16,683   0,000   0,000   0,000   363,863      
0,50/ 6   9,406   43,129   43,129   92,142   1,033   5,112   91,169   47,330   5,724   13,903   0,000   0,000   0,000   332,45      
0,50/ 7   10,973   50,317   50,317   78,979   0,885   4,381   78,145   40,569   4,906   11,917   0,000   0,000   0,000   314,566      
0,50/ 8   12,541   57,505   57,505   69,107   0,775   3,834   68,377   35,498   4,293   10,427   0,000   0,000   0,000   305,142      
0,50/ 9   14,109   64,693   64,693   61,428   0,689   3,408   60,780   31,554   3,816   9,269   0,000   0,000   0,000   301,354      
0,50/10   15,676   71,881   71,881   55,285   0,620   3,067   54,702   28,398   3,434   8,342   0,000   0,000   0,000   301,51      
0,50/11   17,244   79,069   79,069   50,259   0,563   2,788   49,729   25,817   3,122   7,583   0,000   0,000   0,000   304,538      
0,50/12   18,812   86,257   86,257   46,071   0,516   2,556   45,585   23,665   2,862   6,951   0,000   0,000   0,000   309,719      
0,50/13   20,379   93,446   93,446   42,527   0,477   2,359   42,078   21,845   2,642   6,417   0,000   0,000   0,000   316,557      
0,50/14   21,947   100,634   100,634   39,489   0,443   2,191   39,073   20,284   2,453   5,958   0,000   0,000   0,000   324,695      
0,50/15   23,515   107,822   107,822   36,857   0,413   2,045   36,468   18,932   2,289   5,561   0,000   0,000   0,000   333,874      
0,50/16   25,082   115,010   115,010   34,553   0,387   1,917   34,189   17,749   2,146   5,214   0,000   0,000   0,000   343,897      
0,50/17   26,650   122,198   122,198   32,521   0,365   1,804   32,177   16,705   2,020   4,907   0,000   0,000   0,000   354,618      
0,50/18   28,217   129,386   129,386   30,714   0,344   1,704   30,390   15,777   1,908   4,634   0,000   0,000   0,000   365,918      
0,50/19   29,785   136,574   136,574   29,098   0,326   1,614   28,790   14,946   1,807   4,390   0,000   0,000   0,000   377,707      
0,50/20   31,353   143,762   143,762   27,643   0,310   1,533   27,351   14,199   1,717   4,171   0,000   0,000   0,000   389,913      
0,50/21   32,920   150,951   150,951   26,326   0,295   1,460   26,048   13,523   1,635   3,972   0,000   0,000   0,000   402,474      
0,50/22   34,488   158,139   158,139   25,130   0,282   1,394   24,864   12,908   1,561   3,792   0,000   0,000   0,000   415,344      
0,50/23   36,056   165,327   165,327   24,037   0,269   1,333   23,783   12,347   1,493   3,627   0,000   0,000   0,000   428,479      
0,50/25   39,191   179,703   179,703   22,114   0,248   1,227   21,881   11,359   1,374   3,337   0,000   0,000   0,000   455,426      
0,33/ 1   1,568   4,787   4,787   368,200   6,197   30,670   547,017   283,982   34,342   83,417   0,000   0,000   0,000   1247,208      
0,33/ 2   3,135   9,575   9,575   184,100   3,098   15,335   273,508   141,991   17,171   41,708   0,000   0,000   0,000   640,317      
0,33/ 3   4,703   14,362   14,362   122,733   2,066   10,223   182,339   94,661   11,447   27,806   0,000   0,000   0,000   445,449      
0,33/ 4   6,271   19,149   19,149   92,050   1,549   7,667   136,754   70,996   8,585   20,854   0,000   0,000   0,000   353,585      
0,33/ 5   7,838   23,936   23,936   73,640   1,239   6,134   109,403   56,796   6,868   16,683   0,000   0,000   0,000   302,922      
0,33/ 6   9,406   28,724   28,724   61,367   1,033   5,112   91,169   47,330   5,724   13,903   0,000   0,000   0,000   272,865      
0,33/ 7   10,973   33,511   33,511   52,600   0,885   4,381   78,145   40,569   4,906   11,917   0,000   0,000   0,000   254,575      
0,33/ 8   12,541   38,298   38,298   46,025   0,775   3,834   68,377   35,498   4,293   10,427   0,000   0,000   0,000   243,646      
0,33/ 9   14,109   43,086   43,086   40,911   0,689   3,408   60,780   31,554   3,816   9,269   0,000   0,000   0,000   237,623      
0,33/10   15,676   47,873   47,873   36,820   0,620   3,067   54,702   28,398   3,434   8,342   0,000   0,000   0,000   235,029      
0,33/11   17,244   52,660   52,660   33,473   0,563   2,788   49,729   25,817   3,122   7,583   0,000   0,000   0,000   234,934      
0,33/12   18,812   57,447   57,447   30,683   0,516   2,556   45,585   23,665   2,862   6,951   0,000   0,000   0,000   236,711      
0,33/13   20,379   62,235   62,235   28,323   0,477   2,359   42,078   21,845   2,642   6,417   0,000   0,000   0,000   239,931      
0,33/14   21,947   67,022   67,022   26,300   0,443   2,191   39,073   20,284   2,453   5,958   0,000   0,000   0,000   244,282      
0,33/15   23,515   71,809   71,809   24,547   0,413   2,045   36,468   18,932   2,289   5,561   0,000   0,000   0,000   249,538      
0,33/16   25,082   76,597   76,597   23,012   0,387   1,917   34,189   17,749   2,146   5,214   0,000   0,000   0,000   255,53      
0,33/17   26,650   81,384   81,384   21,659   0,365   1,804   32,177   16,705   2,020   4,907   0,000   0,000   0,000   262,128      
0,33/18   28,217   86,171   86,171   20,456   0,344   1,704   30,390   15,777   1,908   4,634   0,000   0,000   0,000   269,23      
0,33/19   29,785   90,958   90,958   19,379   0,326   1,614   28,790   14,946   1,807   4,390   0,000   0,000   0,000   276,756      
0,33/20   31,353   95,746   95,746   18,410   0,310   1,533   27,351   14,199   1,717   4,171   0,000   0,000   0,000   284,648      
0,33/21   32,920   100,533   100,533   17,533   0,295   1,460   26,048   13,523   1,635   3,972   0,000   0,000   0,000   292,845      
0,33/22   34,488   105,320   105,320   16,736   0,282   1,394   24,864   12,908   1,561   3,792   0,000   0,000   0,000   301,312      
0,33/23   36,056   110,108   110,108   16,009   0,269   1,333   23,783   12,347   1,493   3,627   0,000   0,000   0,000   310,013      
0,33/25   39,191   119,682   119,682   14,728   0,248   1,227   21,881   11,359   1,374   3,337   0,000   0,000   0,000   327,998      
0,25/ 1   1,568   3,594   3,594   276,426   6,197   30,670   547,017   283,982   34,342   83,417   0,000   0,000   0,000   1153,048      
0,25/ 2   3,135   7,188   7,188   138,213   3,098   15,335   273,508   141,991   17,171   41,708   0,000   0,000   0,000   589,656      
0,25/ 3   4,703   10,782   10,782   92,142   2,066   10,223   182,339   94,661   11,447   27,806   0,000   0,000   0,000   407,698      
0,25/ 4   6,271   14,376   14,376   69,107   1,549   7,667   136,754   70,996   8,585   20,854   0,000   0,000   0,000   321,096      
0,25/ 5   7,838   17,970   17,970   55,285   1,239   6,134   109,403   56,796   6,868   16,683   0,000   0,000   0,000   272,635      
0,25/ 6   9,406   21,564   21,564   46,071   1,033   5,112   91,169   47,330   5,724   13,903   0,000   0,000   0,000   243,249      
0,25/ 7   10,973   25,158   25,158   39,489   0,885   4,381   78,145   40,569   4,906   11,917   0,000   0,000   0,000   224,758      
0,25/ 8   12,541   28,752   28,752   34,553   0,775   3,834   68,377   35,498   4,293   10,427   0,000   0,000   0,000   213,082      
0,25/ 9   14,109   32,347   32,347   30,714   0,689   3,408   60,780   31,554   3,816   9,269   0,000   0,000   0,000   205,948      
0,25/10   15,676   35,941   35,941   27,643   0,620   3,067   54,702   28,398   3,434   8,342   0,000   0,000   0,000   201,988      
0,25/11   17,244   39,535   39,535   25,130   0,563   2,788   49,729   25,817   3,122   7,583   0,000   0,000   0,000   200,341      
0,25/12   18,812   43,129   43,129   23,036   0,516   2,556   45,585   23,665   2,862   6,951   0,000   0,000   0,000   200,428      
0,25/13   20,379   46,723   46,723   21,264   0,477   2,359   42,078   21,845   2,642   6,417   0,000   0,000   0,000   201,848      
