–езультаты расчета
ar/ћес€ц   S1   S2   S3   S4   S5   S6   S7   S8   S9   S10   Sдоп1   Sдоп2   Sдоп3   —умма      
0,20/ 6   6,991   10,592   10,592   32,230   0,729   5,112   38,593   29,059   3,514   8,536   0,000   0,000   0,000   133,898      
0,20/ 7   8,156   12,357   12,357   27,626   0,625   4,381   33,080   24,908   3,012   7,316   0,000   0,000   0,000   123,49      
0,20/ 8   9,321   14,123   14,123   24,173   0,546   3,834   28,945   21,795   2,636   6,402   0,000   0,000   0,000   116,86      
0,20/ 9   10,486   15,888   15,888   21,487   0,486   3,408   25,729   19,373   2,343   5,691   0,000   0,000   0,000   112,745      
0,20/10   11,651   17,653   17,653   19,338   0,437   3,067   23,156   17,436   2,108   5,122   0,000   0,000   0,000   110,391      
0,20/11   12,816   19,419   19,419   17,580   0,397   2,788   21,051   15,851   1,917   4,656   0,000   0,000   0,000   109,321      
0,20/12   13,981   21,184   21,184   16,115   0,364   2,556   19,297   14,530   1,757   4,268   0,000   0,000   0,000   109,211      
0,20/13   15,146   22,949   22,949   14,876   0,336   2,359   17,812   13,412   1,622   3,940   0,000   0,000   0,000   109,839      
0,20/14   16,312   24,714   24,714   13,813   0,312   2,191   16,540   12,454   1,506   3,658   0,000   0,000   0,000   111,05      
0,20/15   17,477   26,480   26,480   12,892   0,291   2,045   15,437   11,624   1,406   3,414   0,000   0,000   0,000   112,726      
0,20/16   18,642   28,245   28,245   12,086   0,273   1,917   14,472   10,897   1,318   3,201   0,000   0,000   0,000   114,777      
0,20/17   19,807   30,010   30,010   11,375   0,257   1,804   13,621   10,256   1,240   3,013   0,000   0,000   0,000   117,14      
0,20/18   20,972   31,776   31,776   10,743   0,243   1,704   12,864   9,686   1,171   2,845   0,000   0,000   0,000   119,764      
0,20/19   22,137   33,541   33,541   10,178   0,230   1,614   12,187   9,177   1,110   2,696   0,000   0,000   0,000   122,605      
0,67/ 1   1,165   5,887   5,887   644,928   4,372   30,670   231,559   174,357   21,085   51,215   0,000   0,000   0,000   1098,825      
0,67/ 2   2,330   11,775   11,775   322,464   2,186   15,335   115,780   87,178   10,542   25,608   0,000   0,000   0,000   568,823      
0,67/ 3   3,495   17,662   17,662   214,976   1,457   10,223   77,186   58,119   7,028   17,072   0,000   0,000   0,000   400,78      
0,67/ 4   4,660   23,549   23,549   161,232   1,093   7,667   57,890   43,589   5,271   12,804   0,000   0,000   0,000   323,229      
0,67/ 5   5,826   29,437   29,437   128,986   0,874   6,134   46,312   34,871   4,217   10,243   0,000   0,000   0,000   281,877      
0,67/ 6   6,991   35,324   35,324   107,488   0,729   5,112   38,593   29,059   3,514   8,536   0,000   0,000   0,000   258,62      
0,67/ 7   8,156   41,211   41,211   92,133   0,625   4,381   33,080   24,908   3,012   7,316   0,000   0,000   0,000   245,705      
