–езультаты расчета
ar/ћес€ц   S1   S2   S3   S4   S5   S6   S7   S8   S9   S10   Sдоп1   Sдоп2   Sдоп3   —умма      
0,50/ 1   2,692   6,440   6,440   1730,563   7,914   30,670   698,644   636,081   76,921   186,842   0,000   0,000   0,000   3119,444      
0,50/ 2   5,384   12,880   12,880   865,281   3,957   15,335   349,322   318,040   38,460   93,421   0,000   0,000   0,000   1583,079      
0,50/ 3   8,076   19,320   19,320   576,854   2,638   10,223   232,881   212,027   25,640   62,281   0,000   0,000   0,000   1081,339      
0,50/ 4   10,768   25,761   25,761   432,641   1,979   7,667   174,661   159,020   19,230   46,710   0,000   0,000   0,000   838,258      
0,50/ 5   13,460   32,201   32,201   346,113   1,583   6,134   139,729   127,216   15,384   37,368   0,000   0,000   0,000   698,637      
0,50/ 6   16,152   38,641   38,641   288,427   1,319   5,112   116,441   106,013   12,820   31,140   0,000   0,000   0,000   610,746      
0,50/ 7   18,844   45,081   45,081   247,223   1,131   4,381   99,806   90,869   10,989   26,692   0,000   0,000   0,000   552,416      
0,50/ 8   21,536   51,521   51,521   216,320   0,989   3,834   87,331   79,510   9,615   23,355   0,000   0,000   0,000   512,562      
0,50/ 9   24,228   57,961   57,961   192,285   0,879   3,408   77,627   70,676   8,547   20,760   0,000   0,000   0,000   485,025      
0,50/10   26,920   64,402   64,402   173,056   0,791   3,067   69,864   63,608   7,692   18,684   0,000   0,000   0,000   466,11      
0,50/11   29,612   70,842   70,842   157,324   0,719   2,788   63,513   57,826   6,993   16,986   0,000   0,000   0,000   453,466      
0,50/12   32,304   77,282   77,282   144,214   0,660   2,556   58,220   53,007   6,410   15,570   0,000   0,000   0,000   445,525      
0,50/13   34,996   83,722   83,722   133,120   0,609   2,359   53,742   48,929   5,917   14,372   0,000   0,000   0,000   441,199      
0,50/14   37,688   90,162   90,162   123,612   0,565   2,191   49,903   45,434   5,494   13,346   0,000   0,000   0,000   439,717      
0,50/15   40,380   96,602   96,602   115,371   0,528   2,045   46,576   42,405   5,128   12,456   0,000   0,000   0,000   440,509      
0,50/16   43,072   103,043   103,043   108,160   0,495   1,917   43,665   39,755   4,808   11,678   0,000   0,000   0,000   443,15      
0,50/17   45,764   109,483   109,483   101,798   0,466   1,804   41,097   37,417   4,525   10,991   0,000   0,000   0,000   447,312      
0,50/18   48,456   115,923   115,923   96,142   0,440   1,704   38,814   35,338   4,273   10,380   0,000   0,000   0,000   452,74      
0,50/19   51,148   122,363   122,363   91,082   0,417   1,614   36,771   33,478   4,048   9,834   0,000   0,000   0,000   459,236      
0,50/20   53,840   128,803   128,803   86,528   0,396   1,533   34,932   31,804   3,846   9,342   0,000   0,000   0,000   466,639      
0,50/21   56,532   135,243   135,243   82,408   0,377   1,460   33,269   30,290   3,663   8,897   0,000   0,000   0,000   474,822      
0,50/22   59,224   141,684   141,684   78,662   0,360   1,394   31,757   28,913   3,496   8,493   0,000   0,000   0,000   483,678      
0,50/23   61,916   148,124   148,124   75,242   0,344   1,333   30,376   27,656   3,344   8,124   0,000   0,000   0,000   493,115      
0,50/24   64,608   154,564   154,564   72,107   0,330   1,278   29,110   26,503   3,205   7,785   0,000   0,000   0,000   503,064      
0,50/25   67,300   161,004   161,004   69,223   0,317   1,227   27,946   25,443   3,077   7,474   0,000   0,000   0,000   513,464      
0,50/26   69,992   167,444   167,444   66,560   0,304   1,180   26,871   24,465   2,958   7,186   0,000   0,000   0,000   524,26      
0,50/27   72,684   173,884   173,884   64,095   0,293   1,136   25,876   23,559   2,849   6,920   0,000   0,000   0,000   535,411      
0,50/28   75,376   180,324   180,324   61,806   0,283   1,095   24,952   22,717   2,747   6,673   0,000   0,000   0,000   546,877      
0,50/29   78,068   186,765   186,765   59,675   0,273   1,058   24,091   21,934   2,652   6,443   0,000   0,000   0,000   558,629      
0,50/30   80,760   193,205   193,205   57,685   0,264   1,022   23,288   21,203   2,564   6,228   0,000   0,000   0,000   570,632      
0,50/32   86,144   206,085   206,085   54,080   0,247   0,958   21,833   19,878   2,404   5,839   0,000   0,000   0,000   595,31      
0,33/ 1   2,692   4,289   4,289   1152,555   7,914   30,670   698,644   636,081   76,921   186,842   0,000   0,000   0,000   2537,134      
0,33/ 2   5,384   8,578   8,578   576,277   3,957   15,335   349,322   318,040   38,460   93,421   0,000   0,000   0,000   1285,471      
0,33/ 3   8,076   12,867   12,867   384,185   2,638   10,223   232,881   212,027   25,640   62,281   0,000   0,000   0,000   875,764      
0,33/ 4   10,768   17,157   17,157   288,139   1,979   7,667   174,661   159,020   19,230   46,710   0,000   0,000   0,000   676,548      
0,33/ 5   13,460   21,446   21,446   230,511   1,583   6,134   139,729   127,216   15,384   37,368   0,000   0,000   0,000   561,525      
0,33/ 6   16,152   25,735   25,735   192,092   1,319   5,112   116,441   106,013   12,820   31,140   0,000   0,000   0,000   488,599      
0,33/ 7   18,844   30,024   30,024   164,651   1,131   4,381   99,806   90,869   10,989   26,692   0,000   0,000   0,000   439,73      
0,33/ 8   21,536   34,313   34,313   144,069   0,989   3,834   87,331   79,510   9,615   23,355   0,000   0,000   0,000   405,895      
0,33/ 9   24,228   38,602   38,602   128,062   0,879   3,408   77,627   70,676   8,547   20,760   0,000   0,000   0,000   382,084      
0,33/10   26,920   42,891   42,891   115,255   0,791   3,067   69,864   63,608   7,692   18,684   0,000   0,000   0,000   365,287      
0,33/11   29,612   47,181   47,181   104,778   0,719   2,788   63,513   57,826   6,993   16,986   0,000   0,000   0,000   353,598      
0,33/12   32,304   51,470   51,470   96,046   0,660   2,556   58,220   53,007   6,410   15,570   0,000   0,000   0,000   345,733      
0,33/13   34,996   55,759   55,759   88,658   0,609   2,359   53,742   48,929   5,917   14,372   0,000   0,000   0,000   340,811      
0,33/14   37,688   60,048   60,048   82,325   0,565   2,191   49,903   45,434   5,494   13,346   0,000   0,000   0,000   338,202      
0,33/15   40,380   64,337   64,337   76,837   0,528   2,045   46,576   42,405   5,128   12,456   0,000   0,000   0,000   337,445      
0,33/16   43,072   68,626   68,626   72,035   0,495   1,917   43,665   39,755   4,808   11,678   0,000   0,000   0,000   338,191      
0,33/17   45,764   72,915   72,915   67,797   0,466   1,804   41,097   37,417   4,525   10,991   0,000   0,000   0,000   340,175      
0,33/18   48,456   77,205   77,205   64,031   0,440   1,704   38,814   35,338   4,273   10,380   0,000   0,000   0,000   343,193      
0,33/19   51,148   81,494   81,494   60,661   0,417   1,614   36,771   33,478   4,048   9,834   0,000   0,000   0,000   347,077      
0,33/20   53,840   85,783   85,783   57,628   0,396   1,533   34,932   31,804   3,846   9,342   0,000   0,000   0,000   351,699      
0,33/21   56,532   90,072   90,072   54,884   0,377   1,460   33,269   30,290   3,663   8,897   0,000   0,000   0,000   356,956      
0,33/22   59,224   94,361   94,361   52,389   0,360   1,394   31,757   28,913   3,496   8,493   0,000   0,000   0,000   362,759      
0,33/23   61,916   98,650   98,650   50,111   0,344   1,333   30,376   27,656   3,344   8,124   0,000   0,000   0,000   369,036      
0,33/24   64,608   102,940   102,940   48,023   0,330   1,278   29,110   26,503   3,205   7,785   0,000   0,000   0,000   375,732      
0,33/25   67,300   107,229   107,229   46,102   0,317   1,227   27,946   25,443   3,077   7,474   0,000   0,000   0,000   382,793      
